week,type,n_decisions,n_speak,n_posted,mean_u,mean_threshold,mean_benefit,mean_env_gain,mean_env_multiplier
2026-W18,education,15,12,12,1.2514533333333333,0.9352533333333334,1.2514533333333333,3.0,1.0
2026-W18,marketing,26,25,25,1.084803846153846,0.9549576923076923,1.084803846153846,3.0,1.0
2026-W18,meme,18,1,1,0.33703333333333335,0.9687888888888888,0.10995,3.0,3.1403055555555555
2026-W18,mourning,21,2,2,0.5380714285714285,0.9678761904761906,0.5380714285714285,3.0,1.0
2026-W18,other,20,6,6,0.7841549999999999,0.9553800000000001,0.7841549999999999,3.0,1.0
2026-W19,education,15,13,13,1.3026799999999998,0.9352533333333334,1.3026799999999998,2.9641,1.0
2026-W19,marketing,26,21,21,1.1167115384615385,0.9549576923076923,1.1167115384615385,2.9641,1.0
2026-W19,meme,18,4,4,0.42888333333333334,0.9687888888888888,0.13861666666666667,2.9641,3.1009166666666665
2026-W19,mourning,21,0,0,0.33654761904761904,0.9678761904761906,0.33654761904761904,2.9641,1.0
2026-W19,other,20,6,6,0.71662,0.9553800000000001,0.71662,2.9641,1.0
2026-W20,education,15,14,14,1.2908533333333334,0.9352533333333334,1.2908533333333334,2.2491,1.0
2026-W20,marketing,26,21,21,1.115753846153846,0.9549576923076923,1.115753846153846,2.2491,1.0
2026-W20,meme,18,11,11,1.653922222222222,0.9687888888888888,0.7246611111111112,2.2491,2.3228
2026-W20,mourning,21,0,0,0.28394761904761906,0.9678761904761906,0.28394761904761906,2.2491,1.0
2026-W20,other,20,3,3,0.48626500000000006,0.9553800000000001,0.48626500000000006,2.2491,1.0
2026-W21,education,15,8,8,0.9739599999999999,0.9352533333333334,0.9739599999999999,1.628,1.0
2026-W21,marketing,26,19,19,1.0702846153846155,0.9549576923076923,1.0702846153846155,1.628,1.0
2026-W21,meme,18,18,18,3.0164666666666666,0.9687888888888888,1.8199555555555555,1.628,1.6581944444444445
2026-W21,mourning,21,0,0,0.16981428571428572,0.9678761904761906,0.16981428571428572,1.6279999999999997,1.0
2026-W21,other,20,2,2,0.367795,0.9553800000000001,0.367795,1.6279999999999997,1.0
2026-W22,education,15,9,9,1.0717466666666666,0.9352533333333334,1.0717466666666666,1.3583,1.0
2026-W22,marketing,26,16,16,0.9835461538461538,0.9549576923076923,0.9835461538461538,1.3583,1.0
2026-W22,meme,18,18,18,2.440672222222222,0.9687888888888888,1.7747444444444445,1.3583,1.3735777777777778
2026-W22,mourning,21,0,0,0.1860238095238095,0.9678761904761906,0.1860238095238095,1.3583,1.0
2026-W22,other,20,1,1,0.201675,0.9553800000000001,0.201675,1.3583,1.0
